id,prix,surface,pieces,ville,prix_log,surface_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN,cluster
3669,339000,180.0,5.0,291867.3529333652,12.733758336210744,5.198497031265826,False,False,True,False,False,7
3670,158000,60.0,3.0,304357.1483304639,11.970356641102999,4.110873864173311,True,False,False,False,False,0
3671,524500,135.0,7.0,310668.83689093956,13.170202613394364,4.912654885736052,False,False,True,False,False,2
3672,85000,98.0,5.0,267139.7570261161,11.350418300109132,4.59511985013459,False,False,True,False,False,7
3673,97000,107.0,5.0,280343.5434095557,11.48247656671073,4.68213122712422,False,False,True,False,False,7
3674,199000,50.0,2.0,285200.6862666986,12.201065128819632,3.9318256327243257,True,False,False,False,False,5
3675,150000,100.0,3.0,282867.3529333652,11.918397239722838,4.61512051684126,True,False,False,False,False,0
3676,399900,238.0,11.0,259489.83065456574,12.89897229545694,5.476463551931511,False,True,False,False,False,1
3677,291500,108.0,5.0,289605.4481714605,12.582798715298532,4.6913478822291435,False,False,True,False,False,7
3678,500000,50.0,3.0,342550.6004833612,13.122365377402328,3.9318256327243257,True,False,False,False,False,0
3679,180000,74.0,5.0,284295.92436193663,12.100717685412471,4.31748811353631,False,False,True,False,False,7
3680,215000,139.0,4.0,285962.5910286033,12.278397958261774,4.941642422609304,False,False,True,False,False,4
3681,325000,143.0,6.0,291200.6862666986,12.691583538230217,4.969813299576001,False,False,True,False,False,7
3682,147000,50.0,2.0,281464.2914363941,11.898194668458823,3.9318256327243257,True,False,False,False,False,5
3683,372960,140.0,7.0,285553.382345485,12.829229135518672,4.948759890378168,False,False,True,False,False,2
3684,430000,145.0,7.0,295005.20052730315,12.971542813248437,4.983606621708336,False,False,True,False,False,2
3685,50000,1789.0,4.686456400742115,278105.4481714605,10.819798284210286,7.489970898834801,False,False,False,False,True,6
3686,590000,105.0,4.0,376108.7647000239,13.28787951079572,4.663439094112067,True,False,False,False,False,0
3687,165000,62.0,3.0,283581.63864765095,12.013706813470414,4.143134726391533,True,False,False,False,False,0
3688,34900,13.0,4.686456400742115,411694.6446055649,10.460270761075149,2.6390573296152584,False,False,False,True,False,0
3689,990000,204.0,8.0,322867.3529333652,13.805461232211272,5.3230099791384085,False,False,True,False,False,2
3690,350000,128.0,6.0,292391.16245717474,12.765691290604371,4.859812404361672,False,False,True,False,False,7
3691,184000,25.0,2.0,322791.93093915953,12.122696471358964,3.258096538021482,True,False,False,False,False,5
3692,155000,35.0,2.0,304325.5147000239,11.951186847493476,3.58351893845611,False,False,True,False,False,5
3693,535000,65.0,3.0,411694.6446055649,13.190023895035274,4.189654742026425,True,False,False,False,False,0
3694,427000,209.0,9.0,296057.8291238414,12.964541634128395,5.3471075307174685,False,False,True,False,False,2
3695,68000,55.0,4.0,278962.5910286033,11.127277689932466,4.02535169073515,False,False,True,False,False,4
3696,235000,141.0,5.0,286914.97198098426,12.367345048436391,4.955827057601261,False,False,True,False,False,7
3697,325000,147.0,5.0,291200.6862666986,12.691583538230217,4.997212273764115,False,False,True,False,False,7
3698,289000,73.0,3.0,288680.5764640268,12.574185427296195,4.30406509320417,False,False,True,False,False,4
3699,134355,975.0,4.686456400742115,282122.3529333652,11.808248272517963,6.883462586413092,False,False,False,False,True,6
3700,200000,95.0,6.0,285248.30531431764,12.206077645517674,4.564348191467836,False,False,True,False,False,7
3701,212500,111.0,4.0,285843.5434095557,12.26670197321789,4.718498871295094,False,False,True,False,False,4
3702,295000,110.0,5.0,282782.4732545759,12.59473402514672,4.709530201312334,False,False,True,False,False,7
3704,690000,101.0,4.0,310418.83689093956,13.444448325847754,4.624972813284271,True,False,False,False,False,0
3705,207971,80.0,4.0,285627.87674288906,12.245158734237375,4.394449154672439,False,False,True,False,False,4
3706,179000,102.0,4.0,259930.18381669457,12.095146671399466,4.634728988229636,True,False,False,False,False,0
3707,199000,30.0,1.0,281327.92780003045,12.201065128819632,3.4339872044851463,True,False,False,False,False,5
3708,297000,109.0,5.0,289867.3529333652,12.601490784782536,4.700480365792417,False,False,True,False,False,7
3709,129000,33.0,2.0,281867.3529333652,11.767575435251748,3.5263605246161616,True,False,False,False,False,5
3710,356300,121.0,5.0,292691.16245717474,12.78353115821362,4.804021044733257,False,False,True,False,False,7
3732,179000,223.0,8.0,284248.30531431764,12.095146671399466,5.4116460518550396,False,False,True,False,False,2
3733,575000,52.0,2.0,411694.6446055649,13.26212705890841,3.970291913552122,True,False,False,False,False,5
3734,115000,50.0,3.0,271744.10485220305,11.652696102959753,3.9318256327243257,True,False,False,False,False,0
3735,170000,240.0,8.0,283819.73388574616,12.04355959836804,5.484796933490655,False,True,False,False,False,2
3736,315000,80.0,5.0,305918.83689093956,12.660331092405906,4.394449154672439,False,False,True,False,False,7
3737,91800,103.0,5.0,280095.92436193663,11.427378469795439,4.6443908991413725,True,False,False,False,False,7
3738,185000,97.0,4.0,284534.0196000319,12.128116509451258,4.584967478670572,False,False,True,False,False,4
3739,489000,206.0,9.0,299010.21007622237,13.100119813444692,5.332718793265369,False,False,True,False,False,2
3740,349000,220.0,10.0,304661.4961565509,12.762830066509972,5.3981627015177525,False,False,True,False,False,1
3741,385000,190.0,6.0,294282.4732545759,12.861001210669146,5.25227342804663,False,False,True,False,False,7
3742,129000,63.0,3.0,281867.3529333652,11.767575435251748,4.1588830833596715,True,False,False,False,False,0
3743,231000,328.0,8.0,283183.77646402677,12.35017731849889,5.796057750765372,True,False,False,False,False,2
3745,114000,310.0,4.686456400742115,292592.2671500279,11.643962499267984,5.739792912179234,False,False,False,False,True,6
3747,149000,110.0,5.0,282819.73388574616,11.91170829631447,4.709530201312334,False,False,True,False,False,7
3748,206000,342.0,4.686456400742115,299548.5764640268,12.235636302128867,5.8377304471659395,False,False,False,False,True,6
3749,593600,180.0,7.0,303991.16245717474,13.293962655470008,5.198497031265826,False,False,True,False,False,2
3751,189000,134.0,5.0,283600.65507275774,12.149507585033072,4.90527477843843,False,False,True,False,False,7
3752,157000,15.0,1.0,283200.6862666986,11.964007453736912,2.772588722239781,True,False,False,False,False,5
3753,275000,140.0,8.0,288819.73388574616,12.524530013005734,4.948759890378168,False,False,True,False,False,2
3754,195000,1133.0,4.686456400742115,285646.1096182123,12.180759965737863,7.033506484287697,False,False,False,False,True,6
3755,269000,125.0,6.0,279675.6004833612,12.502470376049185,4.836281906951478,True,False,False,False,False,7
3756,89900,18.0,1.0,284570.1918087248,11.40646434386837,2.9444389791664403,True,False,False,False,False,5
3757,73000,73.0,4.0,250688.5764640268,11.19822841866684,4.30406509320417,True,False,False,False,False,0
3758,78750,42.0,4.686456400742115,279474.4957905081,11.274046255019954,3.7612001156935624,False,False,True,False,False,4
3759,225000,265.0,12.0,300464.2914363941,12.323860125621126,5.583496308781699,False,False,True,False,False,1
3760,325000,81.0,4.0,291200.6862666986,12.691583538230217,4.406719247264253,False,False,True,False,False,4
3761,780000,175.0,7.0,353776.7135478552,13.567050480716235,5.170483995038151,False,False,True,False,False,2
3762,130900,44.0,2.0,296526.7135478552,11.782196591288216,3.8066624897703196,True,False,False,False,False,5
3763,300560,113.0,5.0,290036.87674288906,12.61340600736502,4.736198448394496,False,False,True,False,False,7
3764,198000,163.0,6.0,285153.06721907953,12.19602736016897,5.099866427824199,False,False,True,False,False,7
3765,886000,173.0,6.0,361208.5764640268,13.694473358254752,5.159055299214529,False,False,True,False,False,7
3766,405200,169.0,4.0,317973.382345485,12.912138519270698,5.135798437050262,False,False,True,False,False,4
3767,389000,63.0,3.0,294248.30531431764,12.871337193291367,4.1588830833596715,True,False,False,False,False,0
3768,299697,150.0,6.0,289995.7815047938,12.61053057994248,5.017279836814924,False,False,True,False,False,7
3769,499000,140.0,6.0,311858.91911252093,13.120363378739663,4.948759890378168,False,False,True,False,False,7
3770,1062000,221.0,7.0,337888.42798623,13.875665422403163,5.402677381872279,False,False,True,False,False,2
3791,168000,109.0,4.0,272883.9338166946,12.031725210748633,4.700480365792417,True,False,False,False,False,0
3792,57000,28.0,2.0,268700.6265913335,10.950824090522445,3.367295829986474,True,False,False,False,False,5
3793,410000,60.0,3.0,318146.1096182123,12.923914877701906,4.110873864173311,True,False,False,False,False,0
3794,265000,255.0,7.0,288343.5434095557,12.487488878546145,5.545177444479562,False,False,True,False,False,2
3795,381500,133.0,8.0,304925.6004833612,12.851868750935193,4.897839799950911,False,False,True,False,False,2
3796,273000,68.0,2.0,288724.4957905081,12.51723073716405,4.23410650459726,True,False,False,False,False,5
3797,535000,270.0,4.686456400742115,301200.6862666986,13.190023895035274,5.602118820879701,False,True,False,False,False,7
3798,268000,85.0,4.0,288486.40055241284,12.498745990829315,4.454347296253507,False,False,True,False,False,4
3799,399000,245.0,6.0,295048.5764640268,12.896719202134523,5.5053315359323625,False,False,True,False,False,7
3800,298000,196.0,6.0,289914.97198098426,12.604852121186608,5.2832037287379885,False,False,True,False,False,7
3811,114000,108.0,5.0,277005.20052730315,11.643962499267984,4.6913478822291435,True,False,False,False,False,7
3812,369000,183.0,7.0,293295.92436193663,12.818554633046093,5.214935757608986,False,False,True,False,False,2
3813,377000,105.0,5.0,293676.87674288906,12.840003118946523,4.663439094112067,False,False,True,False,False,7
3814,109000,82.0,3.0,280914.97198098426,11.599112335481124,4.418840607796598,True,False,False,False,False,0
3815,184900,136.0,11.0,248931.13786252093,12.127575825689417,4.919980925828125,False,False,True,False,False,1
3816,314000,150.0,6.0,290676.87674288906,12.657151449598695,5.017279836814924,False,False,True,False,False,7
3817,219000,256.0,6.0,275313.67006959434,12.296831574998258,5.54907608489522,False,False,True,False,False,7
3818,84400,58.0,2.0,250826.09747430484,11.34333452885509,4.07753744390572,True,False,False,False,False,5
3819,264000,126.0,5.0,288295.92436193663,12.483708170000067,4.844187086458591,False,False,True,False,False,7
3820,670000,155.0,5.0,316635.4092000291,13.415034483903348,5.049856007249537,False,False,True,False,False,7
3821,89000,375.0,4.686456400742115,279962.5910286033,11.39640288460621,5.929589143389895,False,False,False,False,True,6
3822,229000,92.0,4.0,286629.25769527,12.34148164933907,4.532599493153256,False,False,True,False,False,4
3823,268000,264.0,16.0,288486.40055241284,12.498745990829315,5.579729825986222,False,False,True,False,False,1
3824,269000,128.0,4.0,276772.9764640268,12.502470376049185,4.859812404361672,False,False,True,False,False,4
3825,468900,100.0,4.0,298053.06721907953,13.058146937726288,4.61512051684126,False,False,True,False,False,4
3826,360000,84.0,4.0,286430.36029001675,12.793862088206213,4.442651256490317,True,False,False,False,False,0
3827,118785,72.0,2.0,325882.0320818334,11.685078833848555,4.290459441148391,True,False,False,False,False,5
3828,150000,43.0,2.0,277691.5641636668,11.918397239722838,3.784189633918261,True,False,False,False,False,5
3829,480000,231.0,11.0,298581.63864765095,13.081543466215237,5.44673737166631,False,False,True,False,False,1
3830,133500,79.0,3.0,282081.63864765095,11.80186424743109,4.382026634673881,False,False,True,False,False,4
3851,249900,99.0,4.0,287624.4957905081,12.428820118415677,4.605170185988092,False,False,True,False,False,4
3852,265000,118.0,5.0,288343.5434095557,12.487488878546145,4.77912349311153,False,False,True,False,False,7
3853,300000,93.0,5.0,290010.21007622237,12.611541086966115,4.543294782270004,False,False,True,False,False,7
3854,236025,82.0,4.0,284911.882345485,12.37169724743106,4.418840607796598,True,False,False,False,False,0
3855,354000,190.0,7.0,278313.67006959434,12.777055016970678,5.25227342804663,False,False,True,False,False,2
3893,62900,26.0,1.0,278719.73388574616,11.049317340813348,3.295836866004329,True,False,False,False,False,5
3894,259000,140.0,4.686456400742115,277174.60783706186,12.464587201678082,4.948759890378168,False,True,False,False,False,7
3895,280800,380.0,4.686456400742115,289095.92436193663,12.545401512381012,5.942799375126701,False,True,False,False,False,6
3896,220000,92.0,3.0,281782.4732545759,12.301387370778713,4.532599493153256,True,False,False,False,False,0
3897,159000,160.0,7.0,283295.92436193663,11.976665770490767,5.081404364984463,False,False,True,False,False,2
3898,185000,96.0,4.0,284534.0196000319,12.128116509451258,4.574710978503383,False,False,True,False,False,4
3899,139000,93.0,4.0,282343.5434095557,11.842236406331555,4.543294782270004,True,False,False,False,False,0
3902,680000,110.0,5.0,373964.5764640268,13.429849547739444,4.709530201312334,False,False,True,False,False,7
3904,272000,100.0,4.0,223836.16440001718,12.513561021741964,4.61512051684126,True,False,False,False,False,0
3905,193000,68.0,3.0,288100.65507275774,12.170450649220749,4.23410650459726,True,False,False,False,False,0
3906,305000,178.0,7.0,285755.83689093956,12.628070334272698,5.187385805840755,False,False,True,False,False,2
3907,247000,150.0,7.0,287486.40055241284,12.417147664184915,5.017279836814924,False,False,True,False,False,2
3908,223000,112.0,4.0,275113.67006959434,12.314931534737134,4.727387818712341,True,False,False,False,False,0
3909,650000,428.0,14.0,306676.87674288906,13.384729180332174,6.061456918928017,False,False,True,False,False,1
3910,715000,160.0,6.0,309772.11483812716,13.480039220276565,5.081404364984463,False,False,True,False,False,7
3911,590000,118.0,5.0,309100.65507275774,13.28787951079572,4.77912349311153,True,False,False,False,False,7
3912,189800,163.0,5.0,292387.01870912133,12.153731433847984,5.099866427824199,False,False,True,False,False,7
3913,215000,78.0,4.0,286404.4004461796,12.278397958261774,4.3694478524670215,False,False,True,False,False,4
3914,165000,57.0,2.0,279737.1483304639,12.013706813470414,4.060443010546419,True,False,False,False,False,5
3915,980000,937.0,4.686456400742115,315009.7459818486,13.795308871054397,6.843749949006225,False,False,False,False,True,6
3916,828000,145.0,5.0,308980.1004833612,13.626769641096136,4.983606621708336,False,False,True,False,False,7
3917,181920,102.0,4.0,284387.3529333652,12.111327805890978,4.634728988229636,False,False,True,False,False,4
3918,96000,113.0,5.0,280295.92436193663,11.472113887062386,4.736198448394496,False,False,True,False,False,7
3919,449000,148.0,5.0,315191.5641636668,13.014780393893403,5.003946305945459,False,False,True,False,False,7
3920,284550,190.0,6.0,289274.4957905081,12.558667778345953,5.25227342804663,False,False,True,False,False,7
3921,849000,191.0,7.0,316153.06721907953,13.651815643149092,5.2574953720277815,False,False,True,False,False,2
3922,130000,138.0,5.0,281914.97198098426,11.775297421715827,4.9344739331306915,False,False,True,False,False,7
3923,240000,89.0,4.686456400742115,287153.06721907953,12.388398368982115,4.499809670330265,False,True,False,False,False,7
3924,49240,131.0,5.0,272193.67006959434,10.804481888784291,4.882801922586371,False,False,True,False,False,7
3925,145000,60.0,3.0,271925.6004833612,11.884495917930655,4.110873864173311,True,False,False,False,False,0
3926,381900,132.0,5.0,293910.21007622237,12.852916691696693,4.890349128221754,False,False,True,False,False,7
3927,595000,265.0,7.0,304057.8291238414,13.296318365198623,5.583496308781699,False,False,True,False,False,2
3928,217800,90.0,4.0,286095.92436193663,12.291337080838684,4.51085950651685,False,False,True,False,False,4
3929,332800,115.0,5.0,280296.1096182123,12.715299992732369,4.7535901911063645,False,False,True,False,False,7
3930,399000,89.0,4.0,294724.4957905081,12.896719202134523,4.499809670330265,True,False,False,False,False,0
3951,128900,83.0,5.0,281862.5910286033,11.766799946849087,4.430816798843313,False,False,True,False,False,7
3952,119500,188.0,6.0,281414.97198098426,11.691080018519527,5.241747015059643,False,False,True,False,False,7
3953,148400,39.0,2.0,282791.16245717474,11.907673348237187,3.6888794541139363,True,False,False,False,False,5
3954,148000,130.0,4.0,282772.11483812716,11.904974309480183,4.875197323201151,False,False,True,False,False,4
3955,115000,87.0,4.0,269400.5764640268,11.652696102959753,4.477336814478207,False,False,True,False,False,4
3956,819000,87.0,4.0,314724.4957905081,13.615840583835682,4.477336814478207,True,False,False,False,False,0
3957,79000,636.0,4.686456400742115,279486.40055241284,11.277215789596893,6.456769655572163,False,False,False,False,True,6
3958,189500,144.0,6.0,284748.30531431764,12.15214958053555,4.976733742420574,False,False,True,False,False,7
3959,172800,185.0,7.0,283953.06721907953,12.059895922372384,5.225746673713202,False,False,True,False,False,2
3960,439900,104.0,5.0,291732.4732545759,12.994304980578146,4.653960350157523,False,False,True,False,False,7
3961,399000,200.0,11.0,294724.4957905081,12.896719202134523,5.303304908059076,False,False,True,False,False,1
3962,372340,90.0,4.0,283067.5831130726,12.827565380039637,4.51085950651685,False,False,True,False,False,4
3963,139000,73.0,4.0,282343.5434095557,11.842236406331555,4.30406509320417,False,False,True,False,False,4
3964,75000,800.0,4.686456400742115,279295.92436193663,11.225256725762893,6.68586094706836,False,False,False,False,True,6
3965,315000,145.0,6.0,290724.4957905081,12.660331092405906,4.983606621708336,False,True,False,False,False,7
4004,59990,54.0,3.0,281145.65507275774,11.001949829953112,4.007333185232471,True,False,False,False,False,0
4005,106000,485.0,4.686456400742115,280772.11483812716,11.571203807011969,6.186208623900494,False,False,False,False,True,6
4006,218900,96.0,5.0,286148.30531431764,12.296374851796545,4.574710978503383,False,False,True,False,False,7
4007,120000,28.0,2.0,289804.8072965748,11.695255355062795,3.367295829986474,True,False,False,False,False,5
4008,724500,135.0,6.0,376108.7647000239,13.493238421004172,4.912654885736052,True,False,False,False,False,7
4009,86000,94.0,4.0,277401.1096182123,11.362114203075018,4.553876891600541,False,False,True,False,False,4
4010,213000,149.0,6.0,285867.3529333652,12.269052139516223,5.0106352940962555,False,False,True,False,False,7
4011,710000,250.0,15.0,316737.01870912133,13.47302165746721,5.5254529391317835,False,False,True,False,False,1
4012,639000,126.0,6.0,326100.65507275774,13.367661298303675,4.844187086458591,False,False,True,False,False,7
4013,182000,222.0,4.686456400742115,284391.16245717474,12.111767460549332,5.407171771460119,False,True,False,False,False,7
4014,55000,54.0,3.0,263588.1004833612,10.915106645867503,4.007333185232471,True,False,False,False,False,0
4017,326400,120.0,5.0,294421.2745037285,12.695881965792886,4.795790545596741,False,False,True,False,False,7
4018,279900,158.0,6.0,286323.382345485,12.5421912482017,5.0689042022202315,False,False,True,False,False,7
4019,205000,62.0,3.0,294171.4338166946,12.230770136157428,4.143134726391533,True,False,False,False,False,0
4020,235000,170.0,6.0,286914.97198098426,12.367345048436391,5.14166355650266,False,False,True,False,False,7
4021,98000,430.0,4.686456400742115,291400.6265913335,11.49273296168228,6.066108090103747,False,False,False,False,True,6
4022,360000,200.0,4.686456400742115,266972.32536252093,12.793862088206213,5.303304908059076,False,True,False,False,False,7
4023,455000,68.0,3.0,297050.65507275774,13.02805489573287,4.23410650459726,True,False,False,False,False,0
4024,135000,105.0,5.0,282153.06721907953,11.813037464800539,4.663439094112067,False,False,True,False,False,7
4025,98100,83.0,5.0,280395.92436193663,11.493752839181418,4.430816798843313,False,False,True,False,False,7
4026,330750,60.0,4.0,291474.4957905081,12.709121105404227,4.110873864173311,False,False,True,False,False,4
4027,625000,170.0,6.0,305918.83689093956,13.345508528717259,5.14166355650266,False,False,True,False,False,7
4028,335000,93.0,4.0,291676.87674288906,12.721888795877375,4.543294782270004,True,False,False,False,False,0
4029,211000,150.0,7.0,285772.11483812716,12.259618151783465,5.017279836814924,False,False,True,False,False,2
4030,70000,6.0,1.0,411694.6446055649,11.156264806643742,1.9459101490553132,True,False,False,False,False,5
4031,362000,102.0,5.0,283737.01870912133,12.799402253235032,4.634728988229636,False,False,True,False,False,7
4032,229000,80.0,4.0,286629.25769527,12.34148164933907,4.394449154672439,False,False,True,False,False,4
4033,199080,64.0,4.0,283183.77646402677,12.201467056066164,4.174387269895637,False,False,True,False,False,4
4034,119000,62.0,4.0,281391.16245717474,11.686887175419702,4.143134726391533,True,False,False,False,False,0
4035,995000,147.0,5.0,329579.08612859534,13.81049902116535,4.997212273764115,False,False,True,False,False,7
4036,96800,130.0,6.0,280334.0196000319,11.480412603789821,4.875197323201151,False,False,True,False,False,7
4037,169600,143.0,7.0,283800.6862666986,12.041203898548972,4.969813299576001,False,False,True,False,False,2
4038,285000,154.0,9.0,289295.92436193663,12.560247968016562,5.043425116919247,False,False,True,False,False,2
4039,171000,97.0,4.0,281282.4732545759,12.049424683420915,4.584967478670572,False,False,True,False,False,4
4040,572800,119.0,4.0,316635.4092000291,13.258293640437104,4.787491742782046,True,False,False,False,False,0
4041,172000,118.0,7.0,283914.97198098426,12.055255569732177,4.77912349311153,False,True,False,False,False,2
4042,498750,393.0,17.0,299474.4957905081,13.119862252196732,5.976350909297934,False,True,False,False,False,1
4043,198000,115.0,6.0,284574.53963481175,12.19602736016897,4.7535901911063645,False,False,True,False,False,7
4044,337000,116.0,5.0,293282.4732545759,12.727841176689147,4.762173934797756,True,False,False,False,False,7
4045,199500,143.0,6.0,278623.382345485,12.20357452783082,4.969813299576001,False,False,True,False,False,7
4046,389800,200.0,5.0,283183.77646402677,12.87339163147047,5.303304908059076,False,False,True,False,False,7
4047,519000,62.0,3.0,371075.5147000239,13.159661088928443,4.143134726391533,True,False,False,False,False,0
4048,285000,180.0,6.0,289295.92436193663,12.560247968016562,5.198497031265826,False,False,True,False,False,7
4049,410000,78.0,4.0,305464.2914363941,12.923914877701906,4.3694478524670215,True,False,False,False,False,0
4050,239000,70.0,4.0,304325.4640500093,12.384223015005313,4.2626798770413155,True,False,False,False,False,0
4071,309000,197.0,6.0,290438.7815047938,12.6410997921206,5.288267030694535,False,False,True,False,False,7
4072,169000,190.0,8.0,283772.11483812716,12.037659911047468,5.25227342804663,False,False,True,False,False,2
4073,149000,53.0,3.0,282819.73388574616,11.91170829631447,3.9889840465642745,False,False,True,False,False,4
4074,229000,138.0,5.0,290827.92780003045,12.34148164933907,4.9344739331306915,False,False,True,False,False,7
4075,323000,215.0,8.0,291105.4481714605,12.685410698175234,5.375278407684165,False,False,True,False,False,2
4088,34500,1684.0,4.686456400742115,277367.3529333652,10.448743588106625,7.429520842786462,False,False,False,False,True,6
4089,240350,120.0,5.0,287169.73388574616,12.389855633912578,4.795790545596741,False,False,True,False,False,7
4090,291200,192.0,6.0,289591.16245717474,12.581769029364706,5.262690188904886,False,False,True,False,False,7
4091,363000,110.0,4.0,328521.0121059021,12.80216086806413,4.709530201312334,True,False,False,False,False,0
4092,60000,137.0,4.686456400742115,264791.93093915953,11.002116507732017,4.927253685157205,False,False,True,False,False,7
4093,630000,143.0,4.0,323600.65507275774,13.353476685668044,4.969813299576001,False,False,True,False,False,4
4094,249900,32.0,2.0,287624.4957905081,12.428820118415677,3.4965075614664802,True,False,False,False,False,5
4096,367500,201.0,6.0,293224.4957905081,12.814481318719762,5.308267697401205,False,False,True,False,False,7
4097,249100,140.0,5.0,287586.40055241284,12.425613715694242,4.948759890378168,False,False,True,False,False,7
4098,240816,110.0,4.0,287191.92436193663,12.391792587931526,4.709530201312334,False,False,True,False,False,4
4099,418000,186.0,7.0,295629.25769527,12.94323910384853,5.231108616854587,False,False,True,False,False,2
4100,138900,91.0,4.0,282338.7815047938,11.841516728140565,4.5217885770490405,False,False,True,False,False,4
4101,172000,91.0,4.0,268130.5542923334,12.055255569732177,4.5217885770490405,True,False,False,False,False,0
4102,195000,80.0,5.0,285010.21007622237,12.180759965737863,4.394449154672439,False,False,True,False,False,7
4103,299000,190.0,7.0,289962.5910286033,12.608202196848836,5.25227342804663,False,False,True,False,False,2
4105,66000,629.0,4.686456400742115,278867.3529333652,11.097425172408931,6.4457198193855785,False,False,False,False,True,6
4106,307000,167.0,7.0,290343.5434095557,12.634606283893019,5.123963979403259,False,False,True,False,False,2
4107,469000,165.0,5.0,298057.8291238414,13.058360179622305,5.111987788356544,False,False,True,False,False,7
4108,285000,112.0,4.0,289295.92436193663,12.560247968016562,4.727387818712341,False,False,True,False,False,4
4109,64439,27.0,1.0,276398.0588166946,11.07348983729091,3.332204510175204,True,False,False,False,False,5
4110,150000,72.0,4.0,272661.4961565509,11.918397239722838,4.290459441148391,True,False,False,False,False,0
4136,169900,138.0,4.686456400742115,283814.97198098426,12.042971193457888,4.9344739331306915,False,False,True,False,False,7
4137,126000,86.0,2.0,281724.4957905081,11.744045122410057,4.465908118654584,False,False,True,False,False,5
4138,290000,137.0,6.0,282282.4732545759,12.577639650232573,4.927253685157205,False,False,True,False,False,7
4139,279000,72.0,4.0,296652.47736925655,12.53897064502647,4.290459441148391,True,False,False,False,False,0
4140,195000,39.0,2.0,316704.97441742045,12.180759965737863,3.6888794541139363,True,False,False,False,False,5
4141,50990,81.0,4.0,278152.5910286033,10.839404425545462,4.406719247264253,False,False,True,False,False,4
4142,192600,78.0,3.0,277174.60783706186,12.16837597044068,4.3694478524670215,True,False,False,False,False,0
4143,219000,60.0,3.0,291237.01870912133,12.296831574998258,4.110873864173311,True,False,False,False,False,0
4145,315000,126.0,7.0,290724.4957905081,12.660331092405906,4.844187086458591,False,False,True,False,False,2
4146,332000,154.0,6.0,294421.2745037285,12.712893259942282,5.043425116919247,False,False,True,False,False,7
4147,50400,370.0,4.686456400742115,278124.4957905081,10.827766295132466,5.916202062607435,False,False,False,False,True,6
4148,425250,123.0,5.0,295974.4957905081,12.960434861813251,4.820281565605037,False,False,True,False,False,7
4149,198400,80.0,4.0,282891.93093915953,12.198045514142787,4.394449154672439,False,False,True,False,False,4
4150,886000,146.0,5.0,339633.9338166946,13.694473358254752,4.990432586778736,False,False,True,False,False,7
4151,630000,167.0,6.0,289804.8072965748,13.353476685668044,5.123963979403259,True,False,False,False,False,7
4152,449900,215.0,5.0,308935.16967694886,13.016782837542953,5.375278407684165,False,False,True,False,False,7
4153,295000,106.0,5.0,289772.11483812716,12.59473402514672,4.672828834461906,False,False,True,False,False,7
4154,177000,42.0,2.0,292100.65507275774,12.083910661257521,3.7612001156935624,True,False,False,False,False,5
4155,180000,51.0,3.0,271052.80050437694,12.100717685412471,3.9512437185814275,True,False,False,False,False,0
4156,570000,341.0,13.0,302867.3529333652,13.25339339419516,5.834810737062605,False,False,True,False,False,1
4157,139900,96.0,4.686456400742115,268191.6584387313,11.848690308590857,4.574710978503383,False,True,False,False,False,7
4158,207000,240.0,6.0,285581.63864765095,12.240478903153711,5.484796933490655,False,False,True,False,False,7
4159,290000,161.0,5.0,304325.5147000239,12.577639650232573,5.087596335232384,False,False,True,False,False,7
4160,299000,55.0,3.0,336933.86709632113,12.608202196848836,4.02535169073515,True,False,False,False,False,0
4161,145000,53.0,3.0,309007.65755716676,11.884495917930655,3.9889840465642745,True,False,False,False,False,0
4162,193000,135.0,6.0,284914.97198098426,12.170450649220749,4.912654885736052,False,False,True,False,False,7
4163,250000,63.0,4.0,287629.25769527,12.429220196836383,4.1588830833596715,True,False,False,False,False,0
4164,549000,169.0,6.0,301867.3529333652,13.215855541983634,5.135798437050262,False,False,True,False,False,7
4165,249500,106.0,7.0,287605.4481714605,12.427218202181711,4.672828834461906,False,False,True,False,False,2
4166,149000,110.0,3.0,282819.73388574616,11.91170829631447,4.709530201312334,True,False,False,False,False,0
4167,279000,180.0,7.0,289010.21007622237,12.53897064502647,5.198497031265826,False,False,True,False,False,2
4168,399990,1202.0,4.686456400742115,315418.382345485,12.89919732583699,7.0925737159746784,False,False,False,False,True,6
4169,178500,66.0,3.0,318445.8912606264,12.092349482427034,4.204692619390966,True,False,False,False,False,0
4170,399000,106.0,5.0,290418.83689093956,12.896719202134523,4.672828834461906,False,False,True,False,False,7
4171,220000,400.0,12.0,287964.2914363941,12.301387370778713,5.993961427306569,False,False,True,False,False,1
4172,219500,99.0,5.0,280259.7459818486,12.299112067295642,4.605170185988092,False,False,True,False,False,7
4173,88000,57.0,3.0,273338.1004833612,11.385103457032141,4.060443010546419,True,False,False,False,False,0
4174,91900,70.0,3.0,280100.6862666986,11.428467189677395,4.2626798770413155,False,False,True,False,False,4
4175,795000,250.0,7.0,295048.5764640268,13.586098651497313,5.5254529391317835,False,False,True,False,False,2
4176,999000,290.0,8.0,376108.7647000239,13.81451105863119,5.673323267171493,False,False,True,False,False,2
4177,345000,81.0,4.0,323306.1260457334,12.75130259456002,4.406719247264253,True,False,False,False,False,0
4178,695000,204.0,7.0,315191.5641636668,13.451668563394815,5.3230099791384085,False,False,True,False,False,2
