id,prix,surface,pieces,ville,prix_log,type_bien_APPARTEMENT,type_bien_AUTRE,type_bien_MAISON,type_bien_PARKING,type_bien_TERRAIN
3674,199000,50.0,2.0,285200.6862666986,12.201065128819632,True,False,False,False,False
3675,150000,100.0,3.0,282867.3529333652,11.918397239722838,True,False,False,False,False
3676,399900,238.0,11.0,259489.83065456574,12.89897229545694,False,True,False,False,False
3677,291500,108.0,5.0,289605.4481714605,12.582798715298532,False,False,True,False,False
3678,500000,50.0,3.0,342550.6004833612,13.122365377402328,True,False,False,False,False
3679,180000,74.0,5.0,284295.92436193663,12.100717685412471,False,False,True,False,False
3680,215000,139.0,4.0,285962.5910286033,12.278397958261774,False,False,True,False,False
3681,325000,143.0,6.0,291200.6862666986,12.691583538230217,False,False,True,False,False
3682,147000,50.0,2.0,281464.2914363941,11.898194668458823,True,False,False,False,False
3683,372960,140.0,7.0,285553.382345485,12.829229135518672,False,False,True,False,False
3684,430000,145.0,7.0,295005.20052730315,12.971542813248437,False,False,True,False,False
3685,50000,1789.0,4.686456400742115,278105.4481714605,10.819798284210286,False,False,False,False,True
3686,590000,105.0,4.0,376108.7647000239,13.28787951079572,True,False,False,False,False
3687,165000,62.0,3.0,283581.63864765095,12.013706813470414,True,False,False,False,False
3688,34900,13.0,4.686456400742115,411694.6446055649,10.460270761075149,False,False,False,True,False
3689,990000,204.0,8.0,322867.3529333652,13.805461232211272,False,False,True,False,False
3690,350000,128.0,6.0,292391.16245717474,12.765691290604371,False,False,True,False,False
3691,184000,25.0,2.0,322791.93093915953,12.122696471358964,True,False,False,False,False
3692,155000,35.0,2.0,304325.5147000239,11.951186847493476,False,False,True,False,False
3693,535000,65.0,3.0,411694.6446055649,13.190023895035274,True,False,False,False,False
3694,427000,209.0,9.0,296057.8291238414,12.964541634128395,False,False,True,False,False
3695,68000,55.0,4.0,278962.5910286033,11.127277689932466,False,False,True,False,False
3696,235000,141.0,5.0,286914.97198098426,12.367345048436391,False,False,True,False,False
3697,325000,147.0,5.0,291200.6862666986,12.691583538230217,False,False,True,False,False
3698,289000,73.0,3.0,288680.5764640268,12.574185427296195,False,False,True,False,False
3699,134355,975.0,4.686456400742115,282122.3529333652,11.808248272517963,False,False,False,False,True
3700,200000,95.0,6.0,285248.30531431764,12.206077645517674,False,False,True,False,False
3701,212500,111.0,4.0,285843.5434095557,12.26670197321789,False,False,True,False,False
3702,295000,110.0,5.0,282782.4732545759,12.59473402514672,False,False,True,False,False
3704,690000,101.0,4.0,310418.83689093956,13.444448325847754,True,False,False,False,False
3705,207971,80.0,4.0,285627.87674288906,12.245158734237375,False,False,True,False,False
3706,179000,102.0,4.0,259930.18381669457,12.095146671399466,True,False,False,False,False
3707,199000,30.0,1.0,281327.92780003045,12.201065128819632,True,False,False,False,False
3708,297000,109.0,5.0,289867.3529333652,12.601490784782536,False,False,True,False,False
3709,129000,33.0,2.0,281867.3529333652,11.767575435251748,True,False,False,False,False
3710,356300,121.0,5.0,292691.16245717474,12.78353115821362,False,False,True,False,False
3732,179000,223.0,8.0,284248.30531431764,12.095146671399466,False,False,True,False,False
3733,575000,52.0,2.0,411694.6446055649,13.26212705890841,True,False,False,False,False
3734,115000,50.0,3.0,271744.10485220305,11.652696102959753,True,False,False,False,False
3735,170000,240.0,8.0,283819.73388574616,12.04355959836804,False,True,False,False,False
3736,315000,80.0,5.0,305918.83689093956,12.660331092405906,False,False,True,False,False
3737,91800,103.0,5.0,280095.92436193663,11.427378469795439,True,False,False,False,False
3738,185000,97.0,4.0,284534.0196000319,12.128116509451258,False,False,True,False,False
3739,489000,206.0,9.0,299010.21007622237,13.100119813444692,False,False,True,False,False
3740,349000,220.0,10.0,304661.4961565509,12.762830066509972,False,False,True,False,False
3741,385000,190.0,6.0,294282.4732545759,12.861001210669146,False,False,True,False,False
3742,129000,63.0,3.0,281867.3529333652,11.767575435251748,True,False,False,False,False
3743,231000,328.0,8.0,283183.77646402677,12.35017731849889,True,False,False,False,False
3745,114000,310.0,4.686456400742115,292592.2671500279,11.643962499267984,False,False,False,False,True
3747,149000,110.0,5.0,282819.73388574616,11.91170829631447,False,False,True,False,False
3748,206000,342.0,4.686456400742115,299548.5764640268,12.235636302128867,False,False,False,False,True
3749,593600,180.0,7.0,303991.16245717474,13.293962655470008,False,False,True,False,False
3751,189000,134.0,5.0,283600.65507275774,12.149507585033072,False,False,True,False,False
3752,157000,15.0,1.0,283200.6862666986,11.964007453736912,True,False,False,False,False
3753,275000,140.0,8.0,288819.73388574616,12.524530013005734,False,False,True,False,False
3754,195000,1133.0,4.686456400742115,285646.1096182123,12.180759965737863,False,False,False,False,True
3755,269000,125.0,6.0,279675.6004833612,12.502470376049185,True,False,False,False,False
3756,89900,18.0,1.0,284570.1918087248,11.40646434386837,True,False,False,False,False
3757,73000,73.0,4.0,250688.5764640268,11.19822841866684,True,False,False,False,False
3758,78750,42.0,4.686456400742115,279474.4957905081,11.274046255019954,False,False,True,False,False
3759,225000,265.0,12.0,300464.2914363941,12.323860125621126,False,False,True,False,False
3760,325000,81.0,4.0,291200.6862666986,12.691583538230217,False,False,True,False,False
3761,780000,175.0,7.0,353776.7135478552,13.567050480716235,False,False,True,False,False
3762,130900,44.0,2.0,296526.7135478552,11.782196591288216,True,False,False,False,False
3763,300560,113.0,5.0,290036.87674288906,12.61340600736502,False,False,True,False,False
3764,198000,163.0,6.0,285153.06721907953,12.19602736016897,False,False,True,False,False
3765,886000,173.0,6.0,361208.5764640268,13.694473358254752,False,False,True,False,False
3766,405200,169.0,4.0,317973.382345485,12.912138519270698,False,False,True,False,False
3767,389000,63.0,3.0,294248.30531431764,12.871337193291367,True,False,False,False,False
3768,299697,150.0,6.0,289995.7815047938,12.61053057994248,False,False,True,False,False
3769,499000,140.0,6.0,311858.91911252093,13.120363378739663,False,False,True,False,False
3770,1062000,221.0,7.0,337888.42798623,13.875665422403163,False,False,True,False,False
3791,168000,109.0,4.0,272883.9338166946,12.031725210748633,True,False,False,False,False
3792,57000,28.0,2.0,268700.6265913335,10.950824090522445,True,False,False,False,False
3793,410000,60.0,3.0,318146.1096182123,12.923914877701906,True,False,False,False,False
3794,265000,255.0,7.0,288343.5434095557,12.487488878546145,False,False,True,False,False
3795,381500,133.0,8.0,304925.6004833612,12.851868750935193,False,False,True,False,False
3796,273000,68.0,2.0,288724.4957905081,12.51723073716405,True,False,False,False,False
3797,535000,270.0,4.686456400742115,301200.6862666986,13.190023895035274,False,True,False,False,False
3798,268000,85.0,4.0,288486.40055241284,12.498745990829315,False,False,True,False,False
3799,399000,245.0,6.0,295048.5764640268,12.896719202134523,False,False,True,False,False
3800,298000,196.0,6.0,289914.97198098426,12.604852121186608,False,False,True,False,False
3811,114000,108.0,5.0,277005.20052730315,11.643962499267984,True,False,False,False,False
3812,369000,183.0,7.0,293295.92436193663,12.818554633046093,False,False,True,False,False
3813,377000,105.0,5.0,293676.87674288906,12.840003118946523,False,False,True,False,False
3814,109000,82.0,3.0,280914.97198098426,11.599112335481124,True,False,False,False,False
3815,184900,136.0,11.0,248931.13786252093,12.127575825689417,False,False,True,False,False
3816,314000,150.0,6.0,290676.87674288906,12.657151449598695,False,False,True,False,False
3817,219000,256.0,6.0,275313.67006959434,12.296831574998258,False,False,True,False,False
3818,84400,58.0,2.0,250826.09747430484,11.34333452885509,True,False,False,False,False
3819,264000,126.0,5.0,288295.92436193663,12.483708170000067,False,False,True,False,False
3820,670000,155.0,5.0,316635.4092000291,13.415034483903348,False,False,True,False,False
3821,89000,375.0,4.686456400742115,279962.5910286033,11.39640288460621,False,False,False,False,True
3822,229000,92.0,4.0,286629.25769527,12.34148164933907,False,False,True,False,False
3823,268000,264.0,16.0,288486.40055241284,12.498745990829315,False,False,True,False,False
3824,269000,128.0,4.0,276772.9764640268,12.502470376049185,False,False,True,False,False
3825,468900,100.0,4.0,298053.06721907953,13.058146937726288,False,False,True,False,False
3826,360000,84.0,4.0,286430.36029001675,12.793862088206213,True,False,False,False,False
3827,118785,72.0,2.0,325882.0320818334,11.685078833848555,True,False,False,False,False
3828,150000,43.0,2.0,277691.5641636668,11.918397239722838,True,False,False,False,False
3829,480000,231.0,11.0,298581.63864765095,13.081543466215237,False,False,True,False,False
3830,133500,79.0,3.0,282081.63864765095,11.80186424743109,False,False,True,False,False
3851,249900,99.0,4.0,287624.4957905081,12.428820118415677,False,False,True,False,False
3852,265000,118.0,5.0,288343.5434095557,12.487488878546145,False,False,True,False,False
3853,300000,93.0,5.0,290010.21007622237,12.611541086966115,False,False,True,False,False
3854,236025,82.0,4.0,284911.882345485,12.37169724743106,True,False,False,False,False
3855,354000,190.0,7.0,278313.67006959434,12.777055016970678,False,False,True,False,False
3893,62900,26.0,1.0,278719.73388574616,11.049317340813348,True,False,False,False,False
3894,259000,140.0,4.686456400742115,277174.60783706186,12.464587201678082,False,True,False,False,False
3895,280800,380.0,4.686456400742115,289095.92436193663,12.545401512381012,False,True,False,False,False
3896,220000,92.0,3.0,281782.4732545759,12.301387370778713,True,False,False,False,False
3897,159000,160.0,7.0,283295.92436193663,11.976665770490767,False,False,True,False,False
3898,185000,96.0,4.0,284534.0196000319,12.128116509451258,False,False,True,False,False
3899,139000,93.0,4.0,282343.5434095557,11.842236406331555,True,False,False,False,False
3902,680000,110.0,5.0,373964.5764640268,13.429849547739444,False,False,True,False,False
3904,272000,100.0,4.0,223836.16440001718,12.513561021741964,True,False,False,False,False
3905,193000,68.0,3.0,288100.65507275774,12.170450649220749,True,False,False,False,False
3906,305000,178.0,7.0,285755.83689093956,12.628070334272698,False,False,True,False,False
3907,247000,150.0,7.0,287486.40055241284,12.417147664184915,False,False,True,False,False
3908,223000,112.0,4.0,275113.67006959434,12.314931534737134,True,False,False,False,False
3909,650000,428.0,14.0,306676.87674288906,13.384729180332174,False,False,True,False,False
3910,715000,160.0,6.0,309772.11483812716,13.480039220276565,False,False,True,False,False
3911,590000,118.0,5.0,309100.65507275774,13.28787951079572,True,False,False,False,False
3912,189800,163.0,5.0,292387.01870912133,12.153731433847984,False,False,True,False,False
3913,215000,78.0,4.0,286404.4004461796,12.278397958261774,False,False,True,False,False
3914,165000,57.0,2.0,279737.1483304639,12.013706813470414,True,False,False,False,False
3915,980000,937.0,4.686456400742115,315009.7459818486,13.795308871054397,False,False,False,False,True
3916,828000,145.0,5.0,308980.1004833612,13.626769641096136,False,False,True,False,False
3917,181920,102.0,4.0,284387.3529333652,12.111327805890978,False,False,True,False,False
3918,96000,113.0,5.0,280295.92436193663,11.472113887062386,False,False,True,False,False
3919,449000,148.0,5.0,315191.5641636668,13.014780393893403,False,False,True,False,False
3920,284550,190.0,6.0,289274.4957905081,12.558667778345953,False,False,True,False,False
3921,849000,191.0,7.0,316153.06721907953,13.651815643149092,False,False,True,False,False
3922,130000,138.0,5.0,281914.97198098426,11.775297421715827,False,False,True,False,False
3923,240000,89.0,4.686456400742115,287153.06721907953,12.388398368982115,False,True,False,False,False
3924,49240,131.0,5.0,272193.67006959434,10.804481888784291,False,False,True,False,False
3925,145000,60.0,3.0,271925.6004833612,11.884495917930655,True,False,False,False,False
3926,381900,132.0,5.0,293910.21007622237,12.852916691696693,False,False,True,False,False
3927,595000,265.0,7.0,304057.8291238414,13.296318365198623,False,False,True,False,False
3928,217800,90.0,4.0,286095.92436193663,12.291337080838684,False,False,True,False,False
3929,332800,115.0,5.0,280296.1096182123,12.715299992732369,False,False,True,False,False
3930,399000,89.0,4.0,294724.4957905081,12.896719202134523,True,False,False,False,False
3951,128900,83.0,5.0,281862.5910286033,11.766799946849087,False,False,True,False,False
3952,119500,188.0,6.0,281414.97198098426,11.691080018519527,False,False,True,False,False
3953,148400,39.0,2.0,282791.16245717474,11.907673348237187,True,False,False,False,False
3954,148000,130.0,4.0,282772.11483812716,11.904974309480183,False,False,True,False,False
3955,115000,87.0,4.0,269400.5764640268,11.652696102959753,False,False,True,False,False
3956,819000,87.0,4.0,314724.4957905081,13.615840583835682,True,False,False,False,False
3957,79000,636.0,4.686456400742115,279486.40055241284,11.277215789596893,False,False,False,False,True
3958,189500,144.0,6.0,284748.30531431764,12.15214958053555,False,False,True,False,False
3959,172800,185.0,7.0,283953.06721907953,12.059895922372384,False,False,True,False,False
3960,439900,104.0,5.0,291732.4732545759,12.994304980578146,False,False,True,False,False
3961,399000,200.0,11.0,294724.4957905081,12.896719202134523,False,False,True,False,False
3962,372340,90.0,4.0,283067.5831130726,12.827565380039637,False,False,True,False,False
3963,139000,73.0,4.0,282343.5434095557,11.842236406331555,False,False,True,False,False
3964,75000,800.0,4.686456400742115,279295.92436193663,11.225256725762893,False,False,False,False,True
3965,315000,145.0,6.0,290724.4957905081,12.660331092405906,False,True,False,False,False
4004,59990,54.0,3.0,281145.65507275774,11.001949829953112,True,False,False,False,False
4005,106000,485.0,4.686456400742115,280772.11483812716,11.571203807011969,False,False,False,False,True
4006,218900,96.0,5.0,286148.30531431764,12.296374851796545,False,False,True,False,False
4007,120000,28.0,2.0,289804.8072965748,11.695255355062795,True,False,False,False,False
4008,724500,135.0,6.0,376108.7647000239,13.493238421004172,True,False,False,False,False
4009,86000,94.0,4.0,277401.1096182123,11.362114203075018,False,False,True,False,False
4010,213000,149.0,6.0,285867.3529333652,12.269052139516223,False,False,True,False,False
4011,710000,250.0,15.0,316737.01870912133,13.47302165746721,False,False,True,False,False
4012,639000,126.0,6.0,326100.65507275774,13.367661298303675,False,False,True,False,False
4013,182000,222.0,4.686456400742115,284391.16245717474,12.111767460549332,False,True,False,False,False
4014,55000,54.0,3.0,263588.1004833612,10.915106645867503,True,False,False,False,False
4017,326400,120.0,5.0,294421.2745037285,12.695881965792886,False,False,True,False,False
4018,279900,158.0,6.0,286323.382345485,12.5421912482017,False,False,True,False,False
4019,205000,62.0,3.0,294171.4338166946,12.230770136157428,True,False,False,False,False
4020,235000,170.0,6.0,286914.97198098426,12.367345048436391,False,False,True,False,False
4021,98000,430.0,4.686456400742115,291400.6265913335,11.49273296168228,False,False,False,False,True
4022,360000,200.0,4.686456400742115,266972.32536252093,12.793862088206213,False,True,False,False,False
4023,455000,68.0,3.0,297050.65507275774,13.02805489573287,True,False,False,False,False
4024,135000,105.0,5.0,282153.06721907953,11.813037464800539,False,False,True,False,False
4025,98100,83.0,5.0,280395.92436193663,11.493752839181418,False,False,True,False,False
4026,330750,60.0,4.0,291474.4957905081,12.709121105404227,False,False,True,False,False
4027,625000,170.0,6.0,305918.83689093956,13.345508528717259,False,False,True,False,False
4028,335000,93.0,4.0,291676.87674288906,12.721888795877375,True,False,False,False,False
4029,211000,150.0,7.0,285772.11483812716,12.259618151783465,False,False,True,False,False
4030,70000,6.0,1.0,411694.6446055649,11.156264806643742,True,False,False,False,False
4031,362000,102.0,5.0,283737.01870912133,12.799402253235032,False,False,True,False,False
4032,229000,80.0,4.0,286629.25769527,12.34148164933907,False,False,True,False,False
4033,199080,64.0,4.0,283183.77646402677,12.201467056066164,False,False,True,False,False
4034,119000,62.0,4.0,281391.16245717474,11.686887175419702,True,False,False,False,False
4035,995000,147.0,5.0,329579.08612859534,13.81049902116535,False,False,True,False,False
4036,96800,130.0,6.0,280334.0196000319,11.480412603789821,False,False,True,False,False
4037,169600,143.0,7.0,283800.6862666986,12.041203898548972,False,False,True,False,False
4038,285000,154.0,9.0,289295.92436193663,12.560247968016562,False,False,True,False,False
4039,171000,97.0,4.0,281282.4732545759,12.049424683420915,False,False,True,False,False
4040,572800,119.0,4.0,316635.4092000291,13.258293640437104,True,False,False,False,False
4041,172000,118.0,7.0,283914.97198098426,12.055255569732177,False,True,False,False,False
4042,498750,393.0,17.0,299474.4957905081,13.119862252196732,False,True,False,False,False
4043,198000,115.0,6.0,284574.53963481175,12.19602736016897,False,False,True,False,False
4044,337000,116.0,5.0,293282.4732545759,12.727841176689147,True,False,False,False,False
4045,199500,143.0,6.0,278623.382345485,12.20357452783082,False,False,True,False,False
4046,389800,200.0,5.0,283183.77646402677,12.87339163147047,False,False,True,False,False
4047,519000,62.0,3.0,371075.5147000239,13.159661088928443,True,False,False,False,False
4048,285000,180.0,6.0,289295.92436193663,12.560247968016562,False,False,True,False,False
4049,410000,78.0,4.0,305464.2914363941,12.923914877701906,True,False,False,False,False
4050,239000,70.0,4.0,304325.4640500093,12.384223015005313,True,False,False,False,False
4071,309000,197.0,6.0,290438.7815047938,12.6410997921206,False,False,True,False,False
4072,169000,190.0,8.0,283772.11483812716,12.037659911047468,False,False,True,False,False
4073,149000,53.0,3.0,282819.73388574616,11.91170829631447,False,False,True,False,False
4074,229000,138.0,5.0,290827.92780003045,12.34148164933907,False,False,True,False,False
4075,323000,215.0,8.0,291105.4481714605,12.685410698175234,False,False,True,False,False
4088,34500,1684.0,4.686456400742115,277367.3529333652,10.448743588106625,False,False,False,False,True
4089,240350,120.0,5.0,287169.73388574616,12.389855633912578,False,False,True,False,False
4090,291200,192.0,6.0,289591.16245717474,12.581769029364706,False,False,True,False,False
4091,363000,110.0,4.0,328521.0121059021,12.80216086806413,True,False,False,False,False
4092,60000,137.0,4.686456400742115,264791.93093915953,11.002116507732017,False,False,True,False,False
4093,630000,143.0,4.0,323600.65507275774,13.353476685668044,False,False,True,False,False
4094,249900,32.0,2.0,287624.4957905081,12.428820118415677,True,False,False,False,False
4096,367500,201.0,6.0,293224.4957905081,12.814481318719762,False,False,True,False,False
4097,249100,140.0,5.0,287586.40055241284,12.425613715694242,False,False,True,False,False
4098,240816,110.0,4.0,287191.92436193663,12.391792587931526,False,False,True,False,False
4099,418000,186.0,7.0,295629.25769527,12.94323910384853,False,False,True,False,False
4100,138900,91.0,4.0,282338.7815047938,11.841516728140565,False,False,True,False,False
4101,172000,91.0,4.0,268130.5542923334,12.055255569732177,True,False,False,False,False
4102,195000,80.0,5.0,285010.21007622237,12.180759965737863,False,False,True,False,False
4103,299000,190.0,7.0,289962.5910286033,12.608202196848836,False,False,True,False,False
4105,66000,629.0,4.686456400742115,278867.3529333652,11.097425172408931,False,False,False,False,True
4106,307000,167.0,7.0,290343.5434095557,12.634606283893019,False,False,True,False,False
4107,469000,165.0,5.0,298057.8291238414,13.058360179622305,False,False,True,False,False
4108,285000,112.0,4.0,289295.92436193663,12.560247968016562,False,False,True,False,False
4109,64439,27.0,1.0,276398.0588166946,11.07348983729091,True,False,False,False,False
4110,150000,72.0,4.0,272661.4961565509,11.918397239722838,True,False,False,False,False
4136,169900,138.0,4.686456400742115,283814.97198098426,12.042971193457888,False,False,True,False,False
4137,126000,86.0,2.0,281724.4957905081,11.744045122410057,False,False,True,False,False
4138,290000,137.0,6.0,282282.4732545759,12.577639650232573,False,False,True,False,False
4139,279000,72.0,4.0,296652.47736925655,12.53897064502647,True,False,False,False,False
4140,195000,39.0,2.0,316704.97441742045,12.180759965737863,True,False,False,False,False
4141,50990,81.0,4.0,278152.5910286033,10.839404425545462,False,False,True,False,False
4142,192600,78.0,3.0,277174.60783706186,12.16837597044068,True,False,False,False,False
4143,219000,60.0,3.0,291237.01870912133,12.296831574998258,True,False,False,False,False
4145,315000,126.0,7.0,290724.4957905081,12.660331092405906,False,False,True,False,False
4146,332000,154.0,6.0,294421.2745037285,12.712893259942282,False,False,True,False,False
4147,50400,370.0,4.686456400742115,278124.4957905081,10.827766295132466,False,False,False,False,True
4148,425250,123.0,5.0,295974.4957905081,12.960434861813251,False,False,True,False,False
4149,198400,80.0,4.0,282891.93093915953,12.198045514142787,False,False,True,False,False
4150,886000,146.0,5.0,339633.9338166946,13.694473358254752,False,False,True,False,False
4151,630000,167.0,6.0,289804.8072965748,13.353476685668044,True,False,False,False,False
4152,449900,215.0,5.0,308935.16967694886,13.016782837542953,False,False,True,False,False
4153,295000,106.0,5.0,289772.11483812716,12.59473402514672,False,False,True,False,False
4154,177000,42.0,2.0,292100.65507275774,12.083910661257521,True,False,False,False,False
4155,180000,51.0,3.0,271052.80050437694,12.100717685412471,True,False,False,False,False
4156,570000,341.0,13.0,302867.3529333652,13.25339339419516,False,False,True,False,False
4157,139900,96.0,4.686456400742115,268191.6584387313,11.848690308590857,False,True,False,False,False
4158,207000,240.0,6.0,285581.63864765095,12.240478903153711,False,False,True,False,False
4159,290000,161.0,5.0,304325.5147000239,12.577639650232573,False,False,True,False,False
4160,299000,55.0,3.0,336933.86709632113,12.608202196848836,True,False,False,False,False
4161,145000,53.0,3.0,309007.65755716676,11.884495917930655,True,False,False,False,False
4162,193000,135.0,6.0,284914.97198098426,12.170450649220749,False,False,True,False,False
4163,250000,63.0,4.0,287629.25769527,12.429220196836383,True,False,False,False,False
4164,549000,169.0,6.0,301867.3529333652,13.215855541983634,False,False,True,False,False
4165,249500,106.0,7.0,287605.4481714605,12.427218202181711,False,False,True,False,False
4166,149000,110.0,3.0,282819.73388574616,11.91170829631447,True,False,False,False,False
4167,279000,180.0,7.0,289010.21007622237,12.53897064502647,False,False,True,False,False
4168,399990,1202.0,4.686456400742115,315418.382345485,12.89919732583699,False,False,False,False,True
4169,178500,66.0,3.0,318445.8912606264,12.092349482427034,True,False,False,False,False
4170,399000,106.0,5.0,290418.83689093956,12.896719202134523,False,False,True,False,False
4171,220000,400.0,12.0,287964.2914363941,12.301387370778713,False,False,True,False,False
4172,219500,99.0,5.0,280259.7459818486,12.299112067295642,False,False,True,False,False
4173,88000,57.0,3.0,273338.1004833612,11.385103457032141,True,False,False,False,False
4174,91900,70.0,3.0,280100.6862666986,11.428467189677395,False,False,True,False,False
4175,795000,250.0,7.0,295048.5764640268,13.586098651497313,False,False,True,False,False
4176,999000,290.0,8.0,376108.7647000239,13.81451105863119,False,False,True,False,False
4177,345000,81.0,4.0,323306.1260457334,12.75130259456002,True,False,False,False,False
4178,695000,204.0,7.0,315191.5641636668,13.451668563394815,False,False,True,False,False
4179,325000,117.0,4.0,291200.6862666986,12.691583538230217,False,False,True,False,False
4180,598500,160.0,4.0,297263.1004833612,13.302183474822545,False,False,True,False,False
4181,599000,223.0,7.0,304248.30531431764,13.303018546545275,False,False,True,False,False
4182,255000,55.0,3.0,328521.0121059021,12.449022745701502,True,False,False,False,False
4183,171200,81.0,4.0,283876.87674288906,12.050593583794214,False,False,True,False,False
4184,310000,100.0,4.0,290486.40055241284,12.644330802262578,False,False,True,False,False
4185,145000,69.0,3.0,299768.0709294315,11.884495917930655,True,False,False,False,False
4186,189000,162.0,8.0,284724.4957905081,12.149507585033072,False,False,True,False,False
4187,149000,41.0,2.0,297009.7459818486,11.91170829631447,True,False,False,False,False
4188,79500,128.0,7.0,279510.21007622237,11.283524879179666,False,False,True,False,False
4189,152000,65.0,4.0,282962.5910286033,11.931642378754141,True,False,False,False,False
4190,87000,93.0,5.0,279867.3529333652,11.373674891823535,False,False,True,False,False
4211,45000,52.0,2.0,250688.5764640268,10.714439990727769,True,False,False,False,False
4212,39900,1004.0,4.686456400742115,277624.4957905081,10.594156665220533,False,False,False,False,True
4213,377280,186.0,7.0,293690.21007622237,12.840745546878946,False,False,True,False,False
4214,125000,106.0,4.0,281676.87674288906,11.736077016252437,False,False,True,False,False
4215,80000,30.0,2.0,279534.0196000319,11.289794413577894,True,False,False,False,False
4216,169600,69.0,3.0,275924.6348827817,12.041203898548972,True,False,False,False,False
4217,229000,60.0,3.0,277191.5641636668,12.34148164933907,True,False,False,False,False
4218,799000,93.0,4.0,318146.1096182123,13.591117476312084,True,False,False,False,False
4219,437000,95.0,4.0,320863.1004833612,12.987690762404629,True,False,False,False,False
4220,499999,81.0,3.0,298268.7914363941,13.122363377404328,True,False,False,False,False
4223,350000,375.0,12.0,292391.16245717474,12.765691290604371,False,True,False,False,False
4224,385000,158.0,5.0,294057.8291238414,12.861001210669146,False,False,True,False,False
4225,219000,181.0,10.0,286153.06721907953,12.296831574998258,False,False,True,False,False
4226,140000,755.0,4.686456400742115,282391.16245717474,11.849404844423074,False,False,False,False,True
4227,680000,152.0,6.0,308105.4481714605,13.429849547739444,False,False,True,False,False
4228,315000,115.0,6.0,290724.4957905081,12.660331092405906,False,False,True,False,False
4230,460000,250.0,8.0,297629.25769527,13.038983942375959,False,False,True,False,False
4231,575000,90.0,4.0,328521.0121059021,13.26212705890841,False,False,True,False,False
4233,135000,216.0,10.0,282153.06721907953,11.813037464800539,False,False,True,False,False
4234,490000,260.0,11.0,295418.83689093956,13.102162710901053,False,False,True,False,False
4235,204000,44.0,2.0,321795.8912606264,12.225880174775122,True,False,False,False,False
4236,169600,94.0,5.0,283800.6862666986,12.041203898548972,False,False,True,False,False
4237,194900,57.0,3.0,300290.0522815063,12.180247016318816,False,False,True,False,False
4238,65000,45.0,2.0,275313.67006959434,11.082157933374816,False,False,True,False,False
4239,87500,102.0,4.0,279891.16245717474,11.37940550085183,False,False,True,False,False
4240,137800,121.0,4.0,283023.382345485,11.833565894429414,False,False,True,False,False
4241,474000,153.0,6.0,298295.92436193663,13.06896471037963,False,False,True,False,False
4242,672000,280.0,8.0,321758.9338166946,13.418015107599418,False,False,True,False,False
4243,295830,205.0,8.0,289811.63864765095,12.59754362430855,False,False,True,False,False
4244,369000,300.0,4.686456400742115,291327.92780003045,12.818554633046093,False,True,False,False,False
4245,199000,130.0,5.0,285200.6862666986,12.201065128819632,False,False,True,False,False
4246,105000,880.0,4.686456400742115,280724.4957905081,11.561725152903833,False,False,False,False,True
4247,267423,57.0,3.0,286027.7135478552,12.496590692801163,True,False,False,False,False
4248,164000,61.0,3.0,273338.1004833612,12.00762780434872,True,False,False,False,False
4249,105000,50.0,2.0,253850.55429233346,11.561725152903833,True,False,False,False,False
4250,140000,400.0,4.686456400742115,275473.7254833612,11.849404844423074,False,False,False,False,True
4251,750000,221.0,7.0,311438.7815047938,13.527829818844937,False,False,True,False,False
4253,749000,68.0,3.0,411694.6446055649,13.52649559761195,True,False,False,False,False
4254,190800,98.0,5.0,284810.21007622237,12.158986279072735,False,False,True,False,False
4255,280000,185.0,7.0,289057.8291238414,12.54254845357358,False,False,True,False,False
4256,39500,40.0,3.0,269527.92780003045,10.584081267024454,False,False,True,False,False
4257,172000,73.0,5.0,318445.8912606264,12.055255569732177,True,False,False,False,False
4258,226000,87.0,4.0,286430.36029001675,12.328294703023394,True,False,False,False,False
4259,299000,77.0,5.0,294282.4732545759,12.608202196848836,False,False,True,False,False
4260,260000,95.0,5.0,288105.4481714605,12.468440756144114,False,False,True,False,False
4261,115000,100.0,3.0,280226.7135478552,11.652696102959753,True,False,False,False,False
4262,209000,94.0,5.0,285676.87674288906,12.250094315624496,False,False,True,False,False
4263,129000,73.0,4.0,270096.2787652465,11.767575435251748,True,False,False,False,False
4264,111900,304.0,4.686456400742115,281053.06721907953,11.625369830810577,False,True,False,False,False
4266,140400,152.0,5.0,282410.21007622237,11.852257893055606,True,False,False,False,False
4267,560000,82.0,4.0,313444.10485220305,13.235693848424024,False,False,True,False,False
4268,633000,196.0,6.0,305867.3529333652,13.358227280903897,False,False,True,False,False
4269,395000,100.0,5.0,299196.1096182123,12.886643575525625,False,False,True,False,False
4270,315000,86.0,3.0,290724.4957905081,12.660331092405906,False,False,True,False,False
4271,206600,85.0,4.686456400742115,317946.1096182123,12.238544675927017,False,False,True,False,False
4272,285000,244.0,9.0,289295.92436193663,12.560247968016562,False,False,True,False,False
4273,169000,56.0,3.0,283772.11483812716,12.037659911047468,True,False,False,False,False
4274,1100000,198.0,6.0,311408.5764640268,13.910821646859095,True,False,False,False,False
4275,218000,81.0,4.0,293835.4092000291,12.292254928916668,False,False,True,False,False
4276,450000,115.0,4.0,361208.5764640268,13.017005083966255,False,False,True,False,False
4277,119900,104.0,5.0,271346.1096182123,11.694421681264394,False,False,True,False,False
4278,86000,51.0,3.0,279819.73388574616,11.362114203075018,True,False,False,False,False
